damaged_curves_classic,damaged_curves_sub_stiff,damaged_curves_modified,damaged_curves_sub_stiff_bil,damaged_curves_modified_bil,classic_SLaMA,stiffness_SLaMA,stiffness_SLaMA_bil
0.6566161569541191,0.684535489240424,0.6566161569541191,0.6104867699769235,0.5976434731766445,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.604070456601246,0.5902024759461374,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6630738175018894,0.7034661359898269,0.6699362257296014,0.6177221214761329,0.6114328124581928,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6636464521843597,0.6868734851443636,0.6541344446436964,0.6141946470402597,0.5985571891001875,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6680668016971322,0.688360794640267,0.6555508632304636,0.611897684320664,0.5963407072149051,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6345652784103021,0.6615470068945234,0.6345652784103021,0.5953179461914949,0.5826675732802429,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6164218799968516,0.6037048607164253,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6510929271309966,0.6771854663458552,0.6510929271309965,0.60530214820949,0.5914633947580903,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.658981861435575,0.6853905495734646,0.6589818614355749,0.613237067845895,0.600532126764583,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6588846750121216,0.684281591580693,0.6516660907277042,0.609692698609832,0.5986329410111825,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6566161569541191,0.6805150979945549,0.6566161569541191,0.6082918789970296,0.5961791410927985,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6617350715166064,0.690390080568054,0.6685836245426474,0.6174373875073538,0.6110998997022747,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6617350715166064,0.690390080568054,0.6685836245426474,0.6188300805467779,0.6125070028283396,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6496504396449958,0.677273589490302,0.6496504396449958,0.6072860185790643,0.5907359174220108,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6449107694416384,0.6723323884139474,0.6402864326881004,0.6025364793442055,0.5859758764996168,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6150237337219009,0.6022771934541546,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.655060050691398,0.6949641963503783,0.6618395213368323,0.6159926253781691,0.6032665573642175,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.605302789559925,0.5891275193127675,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6457447968291278,0.667521620540228,0.6357049645728713,0.5999796975935301,0.58465955396529,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6504658394161583,0.6755382493246966,0.643339489898508,0.6063666986844978,0.5920378793711661,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6306939613343935,0.6561385048913941,0.6306939613343934,0.5910750275490485,0.5735024255652567,0.7085208367835466,0.7182978676484433,0.6788321677218729
0.6553884685884468,0.6774905113967223,0.651386218533347,0.6064688656303463,0.5920196868193918,0.7085208367835466,0.7182978676484433,0.6788321677218729
